customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
6502-HCJTI,0.8436,1190.24,1004.09,288,"High Risk, Lower Value",Automated retention campaign or targeted offer
8118-LSUEL,0.7294,1375.99,1003.65,289,Critical Priority,Immediate personal call from customer-success team
1343-EHPYB,0.7294,1375.89,1003.57,290,Critical Priority,Immediate personal call from customer-success team
4912-PIGUY,0.9422,1064.74,1003.2,291,"High Risk, Lower Value",Automated retention campaign or targeted offer
3001-CBHLQ,0.7294,1374.7,1002.71,292,Critical Priority,Immediate personal call from customer-success team
5349-IECLD,0.8436,1188.38,1002.52,293,"High Risk, Lower Value",Automated retention campaign or targeted offer
3374-LXDEV,0.8436,1188.09,1002.27,294,"High Risk, Lower Value",Automated retention campaign or targeted offer
5380-WJKOV,0.7294,1373.99,1002.19,295,Critical Priority,Immediate personal call from customer-success team
7503-ZGUZJ,0.9422,1063.45,1001.98,296,"High Risk, Lower Value",Automated retention campaign or targeted offer
2929-ERCFZ,0.8436,1187.2,1001.52,297,"High Risk, Lower Value",Automated retention campaign or targeted offer
2004-OCQXK,0.9422,1062.95,1001.51,298,"High Risk, Lower Value",Automated retention campaign or targeted offer
7852-LECYP,0.8436,1187.05,1001.4,299,"High Risk, Lower Value",Automated retention campaign or targeted offer
8035-PWSEV,0.8436,1187.04,1001.39,300,"High Risk, Lower Value",Automated retention campaign or targeted offer
8818-DOPVL,0.7294,1372.78,1001.31,301,Critical Priority,Immediate personal call from customer-success team
7892-POOKP,0.7294,1371.7,1000.52,302,Critical Priority,Immediate personal call from customer-success team
2982-VPSGI,0.8436,1184.25,999.03,303,"High Risk, Lower Value",Automated retention campaign or targeted offer
1513-XNPPH,0.8436,1184.18,998.97,304,"High Risk, Lower Value",Automated retention campaign or targeted offer
7024-OHCCK,0.8436,1184.12,998.92,305,"High Risk, Lower Value",Automated retention campaign or targeted offer
3545-CNWRG,0.7294,1368.91,998.48,306,Critical Priority,Immediate personal call from customer-success team
9874-QLCLH,0.7294,1368.66,998.3,307,Critical Priority,Immediate personal call from customer-success team
8468-EHYJA,0.7294,1368.58,998.24,308,Critical Priority,Immediate personal call from customer-success team
4523-WXCEF,0.7294,1368.16,997.94,309,Critical Priority,Immediate personal call from customer-success team
7156-MHUGY,0.8436,1182.85,997.85,310,"High Risk, Lower Value",Automated retention campaign or targeted offer
6101-IMRMM,0.8436,1182.77,997.78,311,"High Risk, Lower Value",Automated retention campaign or targeted offer
6137-NICCO,0.8436,1182.42,997.49,312,"High Risk, Lower Value",Automated retention campaign or targeted offer
7218-HKQFK,0.8436,1181.43,996.65,313,"High Risk, Lower Value",Automated retention campaign or targeted offer
3384-CTMSF,0.7294,1366.24,996.54,314,Critical Priority,Immediate personal call from customer-success team
2080-CAZNM,0.7294,1365.86,996.26,315,Critical Priority,Immediate personal call from customer-success team
0207-MDKNV,0.7294,1364.84,995.51,316,Critical Priority,Immediate personal call from customer-success team
9732-EQMWY,0.7294,1364.72,995.43,317,Critical Priority,Immediate personal call from customer-success team
2474-BRUCM,0.7294,1363.42,994.48,318,Critical Priority,Immediate personal call from customer-success team
4424-TKOPW,0.8436,1178.57,994.24,319,"High Risk, Lower Value",Automated retention campaign or targeted offer
6818-DJXAA,0.8436,1178.53,994.21,320,"High Risk, Lower Value",Automated retention campaign or targeted offer
6646-VRFOL,0.7294,1362.84,994.06,321,Critical Priority,Immediate personal call from customer-success team
3318-NMQXL,0.8436,1178.19,993.92,322,"High Risk, Lower Value",Automated retention campaign or targeted offer
2672-HUYVI,0.8436,1177.75,993.55,323,"High Risk, Lower Value",Automated retention campaign or targeted offer
8087-LGYHQ,0.8436,1177.11,993.01,324,"High Risk, Lower Value",Automated retention campaign or targeted offer
9851-QXEEQ,0.7294,1360.96,992.68,325,Critical Priority,Immediate personal call from customer-success team
4145-UQXUQ,0.8436,1176.26,992.29,326,"High Risk, Lower Value",Automated retention campaign or targeted offer
8111-SLLHI,0.7294,1360.28,992.19,327,Critical Priority,Immediate personal call from customer-success team
3005-NFMTA,0.7294,1360.11,992.06,328,Critical Priority,Immediate personal call from customer-success team
2720-WGKHP,0.8436,1175.78,991.89,329,"High Risk, Lower Value",Automated retention campaign or targeted offer
2832-KJCRD,0.7294,1358.27,990.72,330,Critical Priority,Immediate personal call from customer-success team
8266-VBFQL,0.8436,1174.31,990.65,331,"High Risk, Lower Value",Automated retention campaign or targeted offer
0596-BQCEQ,0.7294,1358.14,990.63,332,Critical Priority,Immediate personal call from customer-success team
5519-YLDGW,0.7294,1357.97,990.5,333,Critical Priority,Immediate personal call from customer-success team
5747-PMBSQ,0.8436,1173.63,990.07,334,"High Risk, Lower Value",Automated retention campaign or targeted offer
2462-XIIJB,0.8436,1173.6,990.05,335,"High Risk, Lower Value",Automated retention campaign or targeted offer
2018-QKYGT,0.9422,1050.73,990.0,336,"High Risk, Lower Value",Automated retention campaign or targeted offer
5219-YIPTK,0.7294,1357.02,989.81,337,Critical Priority,Immediate personal call from customer-success team
1842-EZJMK,0.7294,1356.77,989.63,338,Critical Priority,Immediate personal call from customer-success team
2038-LLMLM,0.7294,1356.54,989.46,339,Critical Priority,Immediate personal call from customer-success team
3001-UNBTL,0.7294,1356.22,989.23,340,Critical Priority,Immediate personal call from customer-success team
1567-DSCIC,0.8436,1172.57,989.18,341,"High Risk, Lower Value",Automated retention campaign or targeted offer
9741-YLNTD,0.8436,1171.08,987.92,342,"High Risk, Lower Value",Automated retention campaign or targeted offer
7321-PKUYW,0.8436,1170.65,987.56,343,"High Risk, Lower Value",Automated retention campaign or targeted offer
3703-VAVCL,0.8436,1170.43,987.37,344,"High Risk, Lower Value",Automated retention campaign or targeted offer
0310-MVLET,0.7294,1353.19,987.02,345,Critical Priority,Immediate personal call from customer-success team
0946-CLJTI,0.7294,1353.13,986.97,346,Critical Priority,Immediate personal call from customer-success team
8414-MYSHR,0.8436,1169.27,986.4,347,"High Risk, Lower Value",Automated retention campaign or targeted offer
7952-OBOYL,0.8436,1169.13,986.28,348,"High Risk, Lower Value",Automated retention campaign or targeted offer
7142-HVGBG,0.7294,1352.07,986.2,349,Critical Priority,Immediate personal call from customer-success team
8785-CJSHH,0.7294,1350.97,985.4,350,Critical Priority,Immediate personal call from customer-success team
6892-EZDTG,0.8436,1166.99,984.47,351,"High Risk, Lower Value",Automated retention campaign or targeted offer
1195-OIYEJ,0.8436,1166.85,984.35,352,"High Risk, Lower Value",Automated retention campaign or targeted offer
4062-HBMOS,0.7294,1349.51,984.33,353,Critical Priority,Immediate personal call from customer-success team
5842-POCOP,0.8436,1166.18,983.79,354,"High Risk, Lower Value",Automated retention campaign or targeted offer
4550-VBOFE,0.7294,1348.59,983.66,355,Critical Priority,Immediate personal call from customer-success team
1273-MTETI,0.8436,1165.32,983.06,356,"High Risk, Lower Value",Automated retention campaign or targeted offer
5649-RXQTV,0.7294,1347.6,982.94,357,Critical Priority,Immediate personal call from customer-success team
9546-CQJSU,0.8436,1165.12,982.9,358,"High Risk, Lower Value",Automated retention campaign or targeted offer
2874-YXVVA,0.7294,1347.23,982.67,359,Critical Priority,Immediate personal call from customer-success team
0432-CAJZV,0.8436,1164.71,982.55,360,"High Risk, Lower Value",Automated retention campaign or targeted offer
0654-HMSHN,0.7294,1346.67,982.26,361,Critical Priority,Immediate personal call from customer-success team
8384-FZBJK,0.7294,1346.48,982.12,362,Critical Priority,Immediate personal call from customer-success team
4658-HCOHW,0.7294,1346.39,982.06,363,Critical Priority,Immediate personal call from customer-success team
1550-EENBN,0.7294,1346.22,981.93,364,Critical Priority,Immediate personal call from customer-success team
2697-NQBPF,0.7294,1346.17,981.9,365,Critical Priority,Immediate personal call from customer-success team
5995-SNNEW,0.7294,1345.66,981.52,366,Critical Priority,Immediate personal call from customer-success team
4553-DVPZG,0.7294,1345.01,981.05,367,Critical Priority,Immediate personal call from customer-success team
2472-OVKUP,0.8436,1162.86,980.99,368,"High Risk, Lower Value",Automated retention campaign or targeted offer
4813-HQMGZ,0.8436,1162.65,980.81,369,"High Risk, Lower Value",Automated retention campaign or targeted offer
4614-NUVZD,0.9422,1040.91,980.75,370,"High Risk, Lower Value",Automated retention campaign or targeted offer
8622-ZLFKO,0.8436,1161.71,980.02,371,"High Risk, Lower Value",Automated retention campaign or targeted offer
5442-UTCVD,0.8436,1161.49,979.83,372,"High Risk, Lower Value",Automated retention campaign or targeted offer
1723-HKXJQ,0.7294,1343.04,979.61,373,Critical Priority,Immediate personal call from customer-success team
5515-AKOAJ,0.7294,1342.91,979.52,374,Critical Priority,Immediate personal call from customer-success team
5095-AESKG,0.8436,1161.04,979.45,375,"High Risk, Lower Value",Automated retention campaign or targeted offer
9846-GKXAS,0.8436,1160.49,978.99,376,"High Risk, Lower Value",Automated retention campaign or targeted offer
4137-BTIKL,0.8436,1160.37,978.89,377,"High Risk, Lower Value",Automated retention campaign or targeted offer
5449-FIBXJ,0.7294,1341.87,978.76,378,Critical Priority,Immediate personal call from customer-success team
6892-XPFPU,0.7294,1341.11,978.21,379,Critical Priority,Immediate personal call from customer-success team
3768-NLUBH,0.7294,1341.02,978.14,380,Critical Priority,Immediate personal call from customer-success team
2034-GDRCN,0.8436,1159.33,978.01,381,"High Risk, Lower Value",Automated retention campaign or targeted offer
1522-VVDMG,0.8436,1159.01,977.74,382,"High Risk, Lower Value",Automated retention campaign or targeted offer
5091-HFAZW,0.8436,1158.86,977.61,383,"High Risk, Lower Value",Automated retention campaign or targeted offer
4927-WWOOZ,0.8436,1158.56,977.36,384,"High Risk, Lower Value",Automated retention campaign or targeted offer
2439-LYPMQ,0.7294,1339.79,977.24,385,Critical Priority,Immediate personal call from customer-success team
9940-HPQPG,0.8436,1157.79,976.71,386,"High Risk, Lower Value",Automated retention campaign or targeted offer
2357-COQEK,0.7294,1338.4,976.23,387,Critical Priority,Immediate personal call from customer-success team
8276-MQBYC,0.7294,1338.28,976.14,388,Critical Priority,Immediate personal call from customer-success team
1389-CXMLU,0.8436,1157.02,976.06,389,"High Risk, Lower Value",Automated retention campaign or targeted offer
2277-DJJDL,0.7294,1337.99,975.93,390,Critical Priority,Immediate personal call from customer-success team
9600-NAXZN,0.7294,1337.71,975.73,391,Critical Priority,Immediate personal call from customer-success team
8999-BOHSE,0.8436,1156.14,975.32,392,"High Risk, Lower Value",Automated retention campaign or targeted offer
0772-GYEQQ,0.8436,1155.77,975.01,393,"High Risk, Lower Value",Automated retention campaign or targeted offer
4184-TJFAN,0.8436,1154.99,974.35,394,"High Risk, Lower Value",Automated retention campaign or targeted offer
9801-GDWGV,0.7294,1335.66,974.23,395,Critical Priority,Immediate personal call from customer-success team
4695-WJZUE,0.8436,1154.69,974.1,396,"High Risk, Lower Value",Automated retention campaign or targeted offer
5339-PXDVH,0.8436,1154.14,973.63,397,"High Risk, Lower Value",Automated retention campaign or targeted offer
8625-AZYZY,0.7294,1333.93,972.97,398,Critical Priority,Immediate personal call from customer-success team
8212-DJRCH,0.8436,1153.26,972.89,399,"High Risk, Lower Value",Automated retention campaign or targeted offer
9565-DJPIB,0.8436,1153.09,972.75,400,"High Risk, Lower Value",Automated retention campaign or targeted offer
4007-NHVHI,0.7294,1333.35,972.55,401,Critical Priority,Immediate personal call from customer-success team
7330-WZLNC,0.8436,1152.36,972.13,402,"High Risk, Lower Value",Automated retention campaign or targeted offer
2865-TCHJW,0.8436,1152.08,971.89,403,"High Risk, Lower Value",Automated retention campaign or targeted offer
1028-FFNJK,0.7294,1332.15,971.67,404,Critical Priority,Immediate personal call from customer-success team
4289-DTDKW,0.7294,1330.79,970.68,405,Critical Priority,Immediate personal call from customer-success team
0147-ESWWR,0.7294,1330.06,970.15,406,Critical Priority,Immediate personal call from customer-success team
2675-DHUTR,0.7294,1329.55,969.77,407,Critical Priority,Immediate personal call from customer-success team
2074-GKOWZ,0.8436,1149.21,969.47,408,"High Risk, Lower Value",Automated retention campaign or targeted offer
4853-OITSN,0.8436,1149.03,969.32,409,"High Risk, Lower Value",Automated retention campaign or targeted offer
7056-IMHCC,0.7294,1328.87,969.28,410,Critical Priority,Immediate personal call from customer-success team
2003-CKLOR,0.7294,1328.21,968.8,411,Critical Priority,Immediate personal call from customer-success team
1448-PWKYE,0.9422,1027.91,968.5,412,"High Risk, Lower Value",Automated retention campaign or targeted offer
4951-UKAAQ,0.8436,1147.87,968.34,413,"High Risk, Lower Value",Automated retention campaign or targeted offer
6651-AZVTJ,0.7294,1327.31,968.14,414,Critical Priority,Immediate personal call from customer-success team
9611-CTWIH,0.8436,1147.04,967.64,415,"High Risk, Lower Value",Automated retention campaign or targeted offer
7928-VJYAB,0.8436,1147.0,967.61,416,"High Risk, Lower Value",Automated retention campaign or targeted offer
0133-BMFZO,0.8436,1146.62,967.29,417,"High Risk, Lower Value",Automated retention campaign or targeted offer
9430-FRQOC,0.8436,1146.33,967.04,418,"High Risk, Lower Value",Automated retention campaign or targeted offer
7901-TBKJX,0.7294,1325.8,967.04,419,Critical Priority,Immediate personal call from customer-success team
